date;month;day;year;season;fragment;period;GPP;NPP8;biomass
Jun-10-2021;Jun;10;2021;fall;urban;dry;507.464;273.764;684.411
Jun-18-2021;Jun;18;2021;fall;urban;dry;475.696;256.555;641.387
Jun-26-2021;Jun;26;2021;winter;urban;dry;560.942;302.097;755.244
Jul-4-2021;Jul;4;2021;winter;urban;dry;561.150;302.360;755.899
Jul-12-2021;Jul;12;2021;winter;urban;dry;541.551;291.204;728.009
Jul-20-2021;Jul;20;2021;winter;urban;dry;584.304;314.302;785.755
Jul-28-2021;Jul;28;2021;winter;urban;dry;486.750;261.707;654.268
Aug-5-2021;Aug;5;2021;winter;urban;dry;616.294;331.377;828.444
Aug-13-2021;Aug;13;2021;winter;urban;dry;609.144;327.514;818.785
Aug-21-2021;Aug;21;2021;winter;urban;dry;566.808;304.049;760.122
Aug-29-2021;Aug;29;2021;winter;urban;dry;719.633;386.521;966.303
Sep-6-2021;Sep;6;2021;winter;urban;dry;621.963;333.814;834.534
Sep-14-2021;Sep;14;2021;winter;urban;dry;666.358;357.320;893.301
Sep-22-2021;Sep;22;2021;winter;urban;dry;780.047;419.796;1049.490
Sep-30-2021;Sep;30;2021;spring;urban;rainy;766.914;412.446;1031.115
Oct-8-2021;Oct;8;2021;spring;urban;rainy;752.968;405.439;1013.598
Oct-16-2021;Oct;16;2021;spring;urban;rainy;727.115;390.715;976.787
Oct-24-2021;Oct;24;2021;spring;urban;rainy;533.069;286.096;715.241
Nov-1-2021;Nov;1;2021;spring;urban;rainy;856.753;459.087;1147.718
Nov-9-2021;Nov;9;2021;spring;urban;rainy;783.632;419.693;1049.233
Nov-17-2021;Nov;17;2021;spring;urban;rainy;989.401;531.234;1328.084
Nov-25-2021;Nov;25;2021;spring;urban;rainy;916.057;492.212;1230.530
Dec-3-2021;Dec;3;2021;spring;urban;rainy;922.107;495.211;1238.027
Dec-11-2021;Dec;11;2021;spring;urban;rainy;668.665;359.372;898.429
Dec-19-2021;Dec;19;2021;spring;urban;rainy;1087.898;587.117;1467.792
Dec-27-2021;Dec;27;2021;summer;urban;rainy;498.617;268.499;671.247
Jan-1-2022;Jan;1;2022;summer;urban;rainy;537.638;286.021;715.053
Jan-9-2022;Jan;9;2022;summer;urban;rainy;722.871;384.601;961.502
Jan-17-2022;Jan;17;2022;summer;urban;rainy;1106.961;588.204;1470.510
Jan-25-2022;Jan;25;2022;summer;urban;rainy;695.059;367.705;919.262
Feb-2-2022;Feb;2;2022;summer;urban;rainy;629.443;333.581;833.952
Feb-10-2022;Feb;10;2022;summer;urban;rainy;807.901;428.542;1071.354
Feb-18-2022;Feb;18;2022;summer;urban;rainy;763.824;405.789;1014.474
Feb-26-2022;Feb;26;2022;summer;urban;rainy;964.834;513.153;1282.881
Mar-6-2022;Mar;6;2022;summer;urban;rainy;868.248;460.720;1151.799
Mar-14-2022;Mar;14;2022;summer;urban;rainy;755.852;401.151;1002.878
Mar-22-2022;Mar;22;2022;fall;urban;dry;775.866;411.476;1028.689
Mar-30-2022;Mar;30;2022;fall;urban;dry;736.382;391.972;979.931
Apr-7-2022;Apr;7;2022;fall;urban;dry;762.488;405.919;1014.797
Apr-15-2022;Apr;15;2022;fall;urban;dry;782.093;415.834;1039.586
Apr-23-2022;Apr;23;2022;fall;urban;dry;709.866;377.628;944.071
May-1-2022;May;1;2022;fall;urban;dry;624.066;331.899;829.747
May-9-2022;May;9;2022;fall;urban;dry;556.649;295.470;738.675
May-17-2022;May;17;2022;fall;urban;dry;605.454;322.407;806.019
May-25-2022;May;25;2022;fall;urban;dry;548.731;291.811;729.528
Jun-2-2022;Jun;2;2022;fall;urban;dry;460.315;244.874;612.184
Jun-10-2022;Jun;10;2022;fall;urban;dry;463.183;246.365;615.912
Jun-18-2022;Jun;18;2022;fall;urban;dry;544.175;289.349;723.373
Jun-26-2022;Jun;26;2022;winter;urban;dry;529.653;281.451;703.628
Jul-4-2022;Jul;4;2022;winter;urban;dry;566.462;300.671;751.678
Jul-12-2022;Jul;12;2022;winter;urban;dry;497.530;263.310;658.274
Jul-20-2022;Jul;20;2022;winter;urban;dry;628.202;333.650;834.126
Jul-28-2022;Jul;28;2022;winter;urban;dry;570.215;301.910;754.776
Aug-5-2022;Aug;5;2022;winter;urban;dry;483.578;256.548;641.370
Aug-13-2022;Aug;13;2022;winter;urban;dry;586.411;311.217;778.042
Aug-21-2022;Aug;21;2022;winter;urban;dry;650.686;345.504;863.760
Aug-29-2022;Aug;29;2022;winter;urban;dry;636.186;337.250;843.126
Sep-6-2022;Sep;6;2022;winter;urban;dry;616.966;327.315;818.288
Sep-14-2022;Sep;14;2022;winter;urban;dry;685.194;361.974;904.935
Sep-22-2022;Sep;22;2022;winter;urban;dry;658.699;348.104;870.260
Sep-30-2022;Sep;30;2022;spring;urban;rainy;664.033;351.351;878.377
Oct-8-2022;Oct;8;2022;spring;urban;rainy;801.709;424.289;1060.724
Oct-16-2022;Oct;16;2022;spring;urban;rainy;773.871;410.239;1025.597
Oct-24-2022;Oct;24;2022;spring;urban;rainy;825.997;438.749;1096.873
Nov-1-2022;Nov;1;2022;spring;urban;rainy;732.959;387.500;968.750
Nov-9-2022;Nov;9;2022;spring;urban;rainy;809.285;428.184;1070.459
Nov-17-2022;Nov;17;2022;spring;urban;rainy;907.054;480.111;1200.277
Nov-25-2022;Nov;25;2022;spring;urban;rainy;792.090;419.715;1049.288
Dec-3-2022;Dec;3;2022;spring;urban;rainy;786.263;417.272;1043.181
Dec-11-2022;Dec;11;2022;spring;urban;rainy;886.801;469.397;1173.492
Dec-19-2022;Dec;19;2022;spring;urban;rainy;864.740;457.666;1144.164
Dec-27-2022;Dec;27;2022;summer;urban;rainy;428.362;226.843;567.108
Jan-1-2023;Jan;1;2023;summer;urban;rainy;679.898;359.229;898.073
Jan-9-2023;Jan;9;2023;summer;urban;rainy;801.360;424.847;1062.118
Jan-17-2023;Jan;17;2023;summer;urban;rainy;842.815;443.967;1109.917
Jan-25-2023;Jan;25;2023;summer;urban;rainy;691.349;364.348;910.871
Feb-2-2023;Feb;2;2023;summer;urban;rainy;732.298;386.795;966.988
Feb-10-2023;Feb;10;2023;summer;urban;rainy;625.819;330.978;827.446
Feb-18-2023;Feb;18;2023;summer;urban;rainy;753.065;398.915;997.287
Feb-26-2023;Feb;26;2023;summer;urban;rainy;745.470;395.101;987.753
Mar-6-2023;Mar;6;2023;summer;urban;rainy;595.294;315.272;788.180
Mar-14-2023;Mar;14;2023;summer;urban;rainy;937.935;497.405;1243.511
Mar-22-2023;Mar;22;2023;fall;urban;dry;813.137;431.170;1077.924
Mar-30-2023;Mar;30;2023;fall;urban;dry;785.930;416.680;1041.701
Apr-7-2023;Apr;7;2023;fall;urban;dry;698.128;369.140;922.851
Apr-15-2023;Apr;15;2023;fall;urban;dry;701.401;371.629;929.074
Apr-23-2023;Apr;23;2023;fall;urban;dry;668.691;354.877;887.193
May-1-2023;May;1;2023;fall;urban;dry;681.445;361.615;904.037
May-9-2023;May;9;2023;fall;urban;dry;554.710;293.557;733.893
May-17-2023;May;17;2023;fall;urban;dry;562.962;298.787;746.967
May-25-2023;May;25;2023;fall;urban;dry;517.578;274.737;686.843
Jun-2-2023;Jun;2;2023;fall;urban;dry;606.283;321.536;803.841
Jun-10-2023;Jun;10;2023;fall;urban;dry;472.678;250.656;626.641
Jun-18-2023;Jun;18;2023;fall;urban;dry;533.347;282.133;705.332
Jun-26-2023;Jun;26;2023;winter;urban;dry;541.889;286.384;715.960
Jul-4-2023;Jul;4;2023;winter;urban;dry;518.035;274.262;685.655
Jul-12-2023;Jul;12;2023;winter;urban;dry;486.892;256.932;642.331
Jul-20-2023;Jul;20;2023;winter;urban;dry;560.361;296.126;740.315
Jul-28-2023;Jul;28;2023;winter;urban;dry;603.170;318.815;797.037
Aug-5-2023;Aug;5;2023;winter;urban;dry;609.765;322.107;805.266
Aug-13-2023;Aug;13;2023;winter;urban;dry;569.157;300.915;752.287
Aug-21-2023;Aug;21;2023;winter;urban;dry;430.364;227.145;567.862
Aug-29-2023;Aug;29;2023;winter;urban;dry;619.278;326.618;816.544
Sep-6-2023;Sep;6;2023;winter;urban;dry;739.860;391.164;977.910
Sep-14-2023;Sep;14;2023;winter;urban;dry;776.662;409.627;1024.066
Sep-22-2023;Sep;22;2023;winter;urban;dry;720.082;380.779;951.948
Sep-30-2023;Sep;30;2023;spring;urban;rainy;703.915;372.336;930.840
Oct-8-2023;Oct;8;2023;spring;urban;rainy;730.372;385.242;963.105
Oct-16-2023;Oct;16;2023;spring;urban;rainy;848.193;447.136;1117.839
Oct-24-2023;Oct;24;2023;spring;urban;rainy;690.423;364.788;911.969
Nov-1-2023;Nov;1;2023;spring;urban;rainy;895.637;472.334;1180.834
Nov-9-2023;Nov;9;2023;spring;urban;rainy;739.681;389.631;974.078
Nov-17-2023;Nov;17;2023;spring;urban;rainy;607.930;320.960;802.401
Nov-25-2023;Nov;25;2023;spring;urban;rainy;827.313;436.754;1091.885
Dec-3-2023;Dec;3;2023;spring;urban;rainy;NA;NA;NA
Dec-11-2023;Dec;11;2023;spring;urban;rainy;978.528;516.408;1291.020
Dec-19-2023;Dec;19;2023;spring;urban;rainy;980.659;516.575;1291.438
Dec-27-2023;Dec;27;2023;summer;urban;rainy;506.833;266.744;666.860
